Year,Month,A,B,C,D,E,F,G
2016,06,138.3,132.2,98.8,129.1,84.0,83.1,59.9
2016,07,191.7,167.2,104.5,163.5,112.1,97.4,67.3
2016,08,141.8,151.1,97.0,118.0,86.2,75.0,64.8
2016,09,165.8,182.0,160.6,173.9,174.9,187.9,114.9
2016,10,140.4,138.1,85.0,93.2,83.6,96.9,50.5
2016,11,89.3,88.0,65.8,66.9,46.8,37.8,35.7
2016,12,72.9,67.1,49.6,86.5,52.4,38.6,33.9
2017,01,68.7,46.2,39.2,68.2,31.2,29.8,35.8
2017,02,45.3,57.3,32.9,25.4,27.4,29.5,29.3
2017,03,33.9,57.8,49.1,32.6,35.7,37.3,30.5
2017,04,100.2,121.3,114.7,105.2,144.2,108.1,79.0
2017,05,56.3,62.2,36.0,52.2,32.2,37.1,30.3
2017,06,21.6,34.6,14.2,10.1,7.4,9.6,2.5
2017,07,112.5,133.6,76.6,96.4,60.5,62.9,40.5
2017,08,169.6,157.4,98.7,135.7,87.1,77.5,64.9
2017,09,105.3,113.3,40.6,35.2,33.2,43.5,11.1
2017,10,85.2,87.4,54.9,84.0,39.9,45.2,29.1
2017,11,52.2,58.2,50.9,46.8,64.8,52.2,44.1
2017,12,210.3,261.4,182.4,195.0,68.9,45.7,79.1
